timestamp,yaw,roll,pitch,face_count
13061_1.jpg,,,,0
10666_3.jpg,,,,0
16265_2.jpg,,,,0
14053_1.jpg,,,,0
14266_2.jpg,,,,0
11675_2.jpg,,,,0
6800_1.jpg,,,,0
13775_3.jpg,,,,0
13813_4.jpg,,,,0
12193_4.jpg,,,,0
14127_2.jpg,,,,0
15590_5.jpg,,,,0
10294_5.jpg,,,,0
12322_1.jpg,,,,0
14623_2.jpg,,,,0
11675_1-1.jpg,,,,0
11942_4.jpg,,,,0
14117_1.jpg,,,,0
13927_1.jpg,,,,0
13224_3.jpg,,,,0
14323_3.jpg,,,,0
14267_3.jpg,,,,0
14247_2.jpg,,,,0
12050_4.jpg,,,,0
14251_1.jpg,,,,0
12196_3.jpg,,,,0
10605_2.jpg,,,,0
8388_2.jpg,,,,0
15224_5.jpg,,,,0
14480_1.jpg,,,,0
16250_4.jpg,,,,0
15841_3.jpg,,,,0
14482_4.jpg,,,,0
12322_3.jpg,,,,0
13759_4.jpg,,,,0
11675_5.jpg,,,,0
13793_2.jpg,,,,0
13927_6.jpg,,,,0
13927_2.jpg,,,,0
15853_2.jpg,,,,0
15841_4.jpg,,,,0
11731_1.jpg,,,,0
14244_5.jpg,,,,0
14190_5.jpg,,,,0
12324_3.jpg,,,,0
